Location,Code,Platinum,Gold,Silver,Bronze
Thailand Cellular-DTAC,6691478,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691479,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691480,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691481,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691482,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691483,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691484,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691485,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691486,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691487,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691489,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691490,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691491,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691492,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691493,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691494,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691495,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691496,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691497,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691498,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691501,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691502,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691503,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691504,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691505,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691506,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691507,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691508,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691509,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691510,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691512,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691513,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691514,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691515,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691516,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691517,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691518,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691519,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691520,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691521,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691523,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691524,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691525,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691526,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691527,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691528,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691529,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691530,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691531,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691532,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691534,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691535,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691536,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691537,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691538,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691539,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691540,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691541,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691542,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691543,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691545,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691546,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691547,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691548,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691549,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691550,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691551,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691552,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691553,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691554,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691556,0.023,0.0095,0.0095,0.0088
Thailand Cellular-DTAC,6691557,0.023,0.0095,0.0095,0.0088
Thailand-Voip,666,0.0248,0.0097,0.0097,0.0088
Thuraya Satellite,88216,1.575,1.575,1.575,0.8925
Togo,228,0.2919,0.2914,0.2867,0.284
Togo Cellular,2289,0.2798,0.2793,0.2783,0.273
Togo Cellular-Moov,22894,0.3822,0.3818,0.273,0.3045
Togo Cellular-Moov,22895,0.3822,0.3818,0.273,0.3045
Togo Cellular-Moov,22896,0.3822,0.3818,0.273,0.3045
Togo Cellular-Moov,22897,0.3822,0.3818,0.273,0.3045
Togo Cellular-Moov,22898,0.3822,0.3818,0.273,0.3045
Togo Cellular-Moov,22899,0.3822,0.3818,0.273,0.3045
Togo Cellular-Togocel,22890,0.2888,0.2825,0.2389,0.231
Togo Cellular-Togocel,22891,0.2888,0.2825,0.2389,0.231
Togo Cellular-Togocel,22892,0.2888,0.2825,0.2389,0.231
Togo Cellular-Togocel,22893,0.2888,0.2825,0.2389,0.231
Tokelau,690,1.26,1.26,1.26,0.4935
Tonga Cellular-Digicel,67684,0.441,0.4305,0.4305,0.4305
Tonga Cellular-Digicel,67686,0.441,0.4305,0.4305,0.4305
Tonga Cellular-Digicel,67687,0.441,0.4305,0.4305,0.4305
Tonga Cellular-Digicel,67688,0.441,0.4305,0.4305,0.4305
Tonga Cellular-Digicel,67689,0.441,0.4305,0.4305,0.4305
Tonga Islands,676,0.336,0.3255,0.3255,0.2835
Trinidad,1868,0.0425,0.0415,0.0415,0.041
Trinidad Cellular,186846,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186847,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186848,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186849,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868620,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868678,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186868,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868701,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868702,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868703,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868704,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868705,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868706,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868707,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868708,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868709,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868710,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868712,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868713,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868714,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868715,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868716,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868717,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868718,0.143,0.1415,0.14,0.1439
Trinidad Cellular,1868719,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186872,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186873,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186874,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186875,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186876,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186877,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186878,0.143,0.1415,0.14,0.1439
Trinidad Cellular,186879,0.143,0.1415,0.14,0.1439
Trinidad Cellular-Others,1868285,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868286,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868287,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868289,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186829,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868301,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868302,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868303,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868304,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868305,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868306,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868307,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868308,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868309,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868310,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868312,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868313,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868314,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868315,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868316,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868317,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868318,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,1868319,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186832,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186833,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186834,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186835,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186836,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186837,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186838,0.143,0.1415,0.1428,0.1439
Trinidad Cellular-Others,186839,0.143,0.1415,0.1428,0.1439
Trinidad-Port Of Spain,1868621,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868622,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868623,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868624,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868625,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868626,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868627,0.0425,0.0415,0.0415,0.0439
Trinidad-Port Of Spain,1868628,0.0425,0.0415,0.0415,0.0439
Tunisia,216,0.3885,0.273,0.2047,0.2016
Tunisia Cellular,21640,0.3875,0.2002,0.1938,0.1917
Tunisia Cellular,21641,0.3875,0.2002,0.1938,0.1917
Tunisia Cellular,21642,0.3875,0.2002,0.1938,0.1917
Tunisia Cellular,2169,0.3875,0.2002,0.1938,0.1917
Tunisia Cellular-Orange,2165,0.4011,0.3045,0.1981,0.1917
Tunisia Cellular-Tunisiana,21620,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21621,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21622,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21623,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21624,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21625,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21626,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21627,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21628,0.3864,0.3738,0.1938,0.1917
Tunisia Cellular-Tunisiana,21629,0.3864,0.3738,0.1938,0.1917
Turkey,90,0.0354,0.0338,0.0291,0.0302
Turkey Cellular,905,0.1343,0.1343,0.1343,0.1343
Turkey Cellular-Avea,9050,0.1248,0.1038,0.1038,0.1007
Turkey Cellular-Avea,9055,0.1248,0.1038,0.1038,0.1007
Turkey Cellular-Turkcell,9053,0.1217,0.1049,0.1049,0.1028
Turkey Cellular-Turkcell Northern Cyprus,9053382,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053383,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053384,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053385,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053386,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053387,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Turkcell Northern Cyprus,9053388,0.1385,0.1248,0.1248,0.1038
Turkey Cellular-Vodafone,9054,0.1238,0.1049,0.1049,0.1017
Turkey Cellular-Vodafone North Cyprus,9054285,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,9054286,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,9054287,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,9054288,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,9054698,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,9054699,0.1385,0.1248,0.1248,0.1248
Turkey Cellular-Vodafone North Cyprus,90548,0.1385,0.1248,0.1248,0.1248
Turkey-Cities,90222,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90224,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90232,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90242,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90252,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90262,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90312,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90322,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90332,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90352,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90362,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90412,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90442,0.0343,0.0308,0.0302,0.0291
Turkey-Cities,90462,0.0343,0.0308,0.0302,0.0291
Turkey-Istanbul,90212,0.0308,0.0302,0.0296,0.0296
Turkey-Istanbul,90216,0.0308,0.0302,0.0296,0.0296
Turkey-North Cyprus,90392,0.0441,0.0435,0.0435,0.0435
Turkmenistan,993,0.0861,0.0851,0.0845,0.083
Turkmenistan Cellular,993122,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,993222,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,993243,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,993322,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,993422,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,993522,0.0877,0.0851,0.0845,0.083
Turkmenistan Cellular,9936,0.0877,0.0851,0.0845,0.083
Turks & Caicos Islands,1649,0.0945,0.0919,0.0919,0.0914
Turks & Caicos Islands Cellular,1649231,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649232,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649239,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649241,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649242,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649243,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649244,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649245,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649246,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649247,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649431,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649432,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649441,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular,1649442,0.1917,0.189,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649331,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649332,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649333,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649339,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649341,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649342,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649343,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649344,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649345,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649346,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649347,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649348,0.1917,0.1864,0.189,0.1885
Turks & Caicos Islands Cellular-Digicel,1649349,0.1917,0.1864,0.189,0.1885
Tuvalu,688,0.945,0.903,0.903,0.903
US Virgin Islands,1340,0.0144,0.0144,0.0144,0.0144
USA - Premium,1900,0.0072,0.0072,0.0067,0.0067
USA Directory Assistance,1201555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1202555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1203555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1205555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1206555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1207555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1208555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1209555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1210555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1212555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1213555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1214555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1215555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1216555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1217555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1218555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1219555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1224555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1225555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1228555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1229555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1231555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1234555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1239555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1240555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1248555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1251555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1252555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1253555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1254555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1256555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1260555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1262555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1267555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1269555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1270555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1272555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1276555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1281555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1283555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1301555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1302555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1303555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1304555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1305555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1307555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1308555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1309555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1310555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1312555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1313555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1314555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1315555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1316555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1317555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1318555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1319555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1320555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1321555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1323555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1325555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1330555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1331555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1334555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1336555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1337555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1339555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1346555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1347555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1351555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1352555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1360555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1361555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1364555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1380555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1385555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1386555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1401555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1402555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1404555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1405555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1406555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1407555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1408555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1409555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1410555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1412555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1413555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1414555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1415555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1417555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1419555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1423555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1424555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1425555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1430555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1432555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1434555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1435555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1440555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1442555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1443555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1445555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1458555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1469555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1470555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1475555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1478555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1479555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1480555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1484555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1500555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1501555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1502555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1503555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1504555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1505555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1507555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1508555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1509555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1510555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1512555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1513555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1515555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1516555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1517555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1518555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1520555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1530555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1531555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1534555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1539555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1540555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1541555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1551555,1.0395,1.0395,1.0395,1.0395
USA Directory Assistance,1557555,1.0395,1.0395,1.0395,1.0395
